variable,fecha,fecha_str,pronostico,limite_inferior_95,limite_superior_95,fecha_generacion,horizonte_pronostico
Temperature,2026-02-05 07:00:00,2026-02-05 07:00:00,30.146533178342942,29.625923809317978,30.667142547367906,2026-02-04 22:28:56,72 horas
Temperature,2026-02-05 08:00:00,2026-02-05 08:00:00,31.53860357151825,31.017246852960067,32.05996029007643,2026-02-04 22:28:56,72 horas
Temperature,2026-02-05 09:00:00,2026-02-05 09:00:00,32.46800540039325,31.946249391988616,32.98976140879789,2026-02-04 22:28:56,72 horas
Temperature,2026-02-05 10:00:00,2026-02-05 10:00:00,33.06596606009688,32.54399661195687,33.587935508236896,2026-02-04 22:28:56,72 horas
Temperature,2026-02-05 11:00:00,2026-02-05 11:00:00,33.71635303701533,33.19426946392138,34.23843661010928,2026-02-04 22:28:56,72 horas
Temperature,2026-02-05 12:00:00,2026-02-05 12:00:00,34.38972655029535,33.867581946619524,34.91187115397118,2026-02-04 22:28:56,72 horas
Temperature,2026-02-05 13:00:00,2026-02-05 13:00:00,34.997806301002996,34.475651912309786,35.519960689696205,2026-02-04 22:28:56,72 horas
Temperature,2026-02-05 14:00:00,2026-02-05 14:00:00,35.01051702433444,34.488357815152234,35.532676233516646,2026-02-04 22:28:56,72 horas
Temperature,2026-02-05 15:00:00,2026-02-05 15:00:00,34.2080235770174,33.68586178955432,34.73018536448048,2026-02-04 22:28:56,72 horas
Temperature,2026-02-05 16:00:00,2026-02-05 16:00:00,33.728404374406395,33.206241207922616,34.250567540890174,2026-02-04 22:28:56,72 horas
Temperature,2026-02-05 17:00:00,2026-02-05 17:00:00,32.812097982472785,32.28993407840394,33.33426188654163,2026-02-04 22:28:56,72 horas
Temperature,2026-02-05 18:00:00,2026-02-05 18:00:00,32.52235367273035,32.00018937415528,33.04451797130541,2026-02-04 22:28:56,72 horas
Temperature,2026-02-05 19:00:00,2026-02-05 19:00:00,32.211638517253704,31.68947400767216,32.73380302683525,2026-02-04 22:28:56,72 horas
Temperature,2026-02-05 20:00:00,2026-02-05 20:00:00,31.902862673350647,31.380698050909672,32.42502729579162,2026-02-04 22:28:56,72 horas
Temperature,2026-02-05 21:00:00,2026-02-05 21:00:00,31.545035417054116,31.02287073424887,32.06720009985936,2026-02-04 22:28:56,72 horas
Temperature,2026-02-05 22:00:00,2026-02-05 22:00:00,31.43124664030527,30.90908192521345,31.953411355397094,2026-02-04 22:28:56,72 horas
Temperature,2026-02-05 23:00:00,2026-02-05 23:00:00,29.809383052744792,29.28721832038411,30.331547785105474,2026-02-04 22:28:56,72 horas
Temperature,2026-02-06 00:00:00,2026-02-06 00:00:00,30.31961104725958,29.79744630566248,30.841775788856683,2026-02-04 22:28:56,72 horas
Temperature,2026-02-06 01:00:00,2026-02-06 01:00:00,30.144914706026643,29.56533063782719,30.724498774226095,2026-02-04 22:28:56,72 horas
Temperature,2026-02-06 02:00:00,2026-02-06 02:00:00,30.029615546481935,29.42232954488634,30.63690154807753,2026-02-04 22:28:56,72 horas
Temperature,2026-02-06 03:00:00,2026-02-06 03:00:00,29.921459634137353,29.29986344858539,30.543055819689314,2026-02-04 22:28:56,72 horas
Temperature,2026-02-06 04:00:00,2026-02-06 04:00:00,29.77461962653416,29.14550305565885,30.403736197409472,2026-02-04 22:28:56,72 horas
Temperature,2026-02-06 05:00:00,2026-02-06 05:00:00,29.579526373098513,28.946424096608492,30.212628649588535,2026-02-04 22:28:56,72 horas
Temperature,2026-02-06 06:00:00,2026-02-06 06:00:00,29.60090533788657,28.965681521721606,30.236129154051532,2026-02-04 22:28:56,72 horas
Temperature,2026-02-06 07:00:00,2026-02-06 07:00:00,30.15826746045969,29.52191181538292,30.79462310553646,2026-02-04 22:28:56,72 horas
Temperature,2026-02-06 08:00:00,2026-02-06 08:00:00,31.54067336856479,30.90371317611224,32.17763356101734,2026-02-04 22:28:56,72 horas
Temperature,2026-02-06 09:00:00,2026-02-06 09:00:00,32.46276095250629,31.825477645728064,33.10004425928451,2026-02-04 22:28:56,72 horas
Temperature,2026-02-06 10:00:00,2026-02-06 10:00:00,33.05667733528562,32.419221274042535,33.694133396528706,2026-02-04 22:28:56,72 horas
Temperature,2026-02-06 11:00:00,2026-02-06 11:00:00,33.69415302138505,33.056604579584196,34.3317014631859,2026-02-04 22:28:56,72 horas
Temperature,2026-02-06 12:00:00,2026-02-06 12:00:00,34.36659951395004,33.729001667020434,35.00419736087965,2026-02-04 22:28:56,72 horas
Temperature,2026-02-06 13:00:00,2026-02-06 13:00:00,34.970231405292225,34.33263115868224,35.60783165190221,2026-02-04 22:28:56,72 horas
Temperature,2026-02-06 14:00:00,2026-02-06 14:00:00,34.98221475509583,34.34461337808932,35.61981613210234,2026-02-04 22:28:56,72 horas
Temperature,2026-02-06 15:00:00,2026-02-06 15:00:00,34.18366664298911,33.546064661376626,34.82126862460159,2026-02-04 22:28:56,72 horas
Temperature,2026-02-06 16:00:00,2026-02-06 16:00:00,33.70593834396903,33.06833603897568,34.34354064896238,2026-02-04 22:28:56,72 horas
Temperature,2026-02-06 17:00:00,2026-02-06 17:00:00,32.793729999051806,32.156127521094206,33.431332477009406,2026-02-04 22:28:56,72 horas
Temperature,2026-02-06 18:00:00,2026-02-06 18:00:00,32.5057535407921,31.868150970322414,33.14335611126179,2026-02-04 22:28:56,72 horas
Temperature,2026-02-06 19:00:00,2026-02-06 19:00:00,32.19997093785995,31.562368317909023,32.837573557810884,2026-02-04 22:28:56,72 horas
Temperature,2026-02-06 20:00:00,2026-02-06 20:00:00,31.900804656724823,31.263202010308238,32.53840730314141,2026-02-04 22:28:56,72 horas
Temperature,2026-02-06 21:00:00,2026-02-06 21:00:00,31.550250079421744,30.91264741884968,32.18785273999381,2026-02-04 22:28:56,72 horas
Temperature,2026-02-06 22:00:00,2026-02-06 22:00:00,31.440482595541827,30.802879927398546,32.07808526368511,2026-02-04 22:28:56,72 horas
Temperature,2026-02-06 23:00:00,2026-02-06 23:00:00,29.83145693199538,29.193854259802574,30.469059604188185,2026-02-04 22:28:56,72 horas
Temperature,2026-02-07 00:00:00,2026-02-07 00:00:00,30.342606677696622,29.70500400333796,30.980209352055283,2026-02-04 22:28:56,72 horas
