variable,fecha,fecha_str,pronostico,limite_inferior_95,limite_superior_95,fecha_generacion,horizonte_pronostico
PM 2.5,2026-02-05 11:00:00,2026-02-05 11:00:00,14.498049131833014,8.157210487495712,20.838887776170317,2026-02-04 18:34:00,72 horas
PM 2.5,2026-02-05 12:00:00,2026-02-05 12:00:00,15.836820386392532,9.483539198929943,22.19010157385512,2026-02-04 18:34:00,72 horas
PM 2.5,2026-02-05 13:00:00,2026-02-05 13:00:00,17.278560331309084,10.92388998992127,23.633230672696897,2026-02-04 18:34:00,72 horas
PM 2.5,2026-02-05 14:00:00,2026-02-05 14:00:00,14.024078989638285,7.669386843985881,20.37877113529069,2026-02-04 18:34:00,72 horas
PM 2.5,2026-02-05 15:00:00,2026-02-05 15:00:00,12.102879983453608,5.747228162733893,18.458531804173322,2026-02-04 18:34:00,72 horas
PM 2.5,2026-02-05 16:00:00,2026-02-05 16:00:00,12.483924929198741,6.126172332270044,18.841677526127437,2026-02-04 18:34:00,72 horas
PM 2.5,2026-02-05 17:00:00,2026-02-05 17:00:00,13.290894524407706,6.930172425674036,19.651616623141376,2026-02-04 18:34:00,72 horas
PM 2.5,2026-02-05 18:00:00,2026-02-05 18:00:00,12.691623141645767,6.327355613073221,19.05589067021831,2026-02-04 18:34:00,72 horas
PM 2.5,2026-02-05 19:00:00,2026-02-05 19:00:00,13.233298951892555,6.865126650090904,19.601471253694207,2026-02-04 18:34:00,72 horas
PM 2.5,2026-02-05 20:00:00,2026-02-05 20:00:00,14.704518052659282,8.332223494510597,21.076812610807966,2026-02-04 18:34:00,72 horas
PM 2.5,2026-02-05 21:00:00,2026-02-05 21:00:00,16.739817952802717,10.363271524776234,23.1163643808292,2026-02-04 18:34:00,72 horas
PM 2.5,2026-02-05 22:00:00,2026-02-05 22:00:00,16.442783721811573,10.061908794748323,22.823658648874822,2026-02-04 18:34:00,72 horas
PM 2.5,2026-02-05 23:00:00,2026-02-05 23:00:00,13.10818088470181,6.722938649133428,19.49342312027019,2026-02-04 18:34:00,72 horas
