variable,fecha,fecha_str,pronostico,limite_inferior_95,limite_superior_95,fecha_generacion,horizonte_pronostico
Humidity,2026-02-03 16:00:00,2026-02-03 16:00:00,59.82309884560881,57.736292478423664,61.90990521279396,2026-02-04 18:33:08,72 horas
Humidity,2026-02-03 17:00:00,2026-02-03 17:00:00,62.22323943607273,60.134037166741244,64.31244170540421,2026-02-04 18:33:08,72 horas
Humidity,2026-02-03 18:00:00,2026-02-03 18:00:00,62.9662199740195,60.875474373167854,65.05696557487116,2026-02-04 18:33:08,72 horas
Humidity,2026-02-03 19:00:00,2026-02-03 19:00:00,64.3307793103062,62.23903923128106,66.42251938933133,2026-02-04 18:33:08,72 horas
Humidity,2026-02-03 20:00:00,2026-02-03 20:00:00,63.77036174565356,61.677980715231136,65.86274277607598,2026-02-04 18:33:08,72 horas
Humidity,2026-02-03 21:00:00,2026-02-03 21:00:00,64.21266326096016,62.119869073336154,66.30545744858416,2026-02-04 18:33:08,72 horas
Humidity,2026-02-03 22:00:00,2026-02-03 22:00:00,64.27977389723317,62.1867133646707,66.37283442979565,2026-02-04 18:33:08,72 horas
Humidity,2026-02-03 23:00:00,2026-02-03 23:00:00,63.58811309165671,61.49488084789272,65.68134533542069,2026-02-04 18:33:08,72 horas
Humidity,2026-02-04 00:00:00,2026-02-04 00:00:00,62.59696934213045,60.305936448977974,64.88800223528293,2026-02-04 18:33:08,72 horas
Humidity,2026-02-04 01:00:00,2026-02-04 01:00:00,62.94336091398615,60.47585308635922,65.41086874161307,2026-02-04 18:33:08,72 horas
Humidity,2026-02-04 02:00:00,2026-02-04 02:00:00,63.55756715276872,60.98268026283918,66.13245404269826,2026-02-04 18:33:08,72 horas
Humidity,2026-02-04 03:00:00,2026-02-04 03:00:00,64.21617579353025,61.574368173872436,66.85798341318808,2026-02-04 18:33:08,72 horas
Humidity,2026-02-04 04:00:00,2026-02-04 04:00:00,64.5916231013203,61.90755208148239,67.2756941211582,2026-02-04 18:33:08,72 horas
Humidity,2026-02-04 05:00:00,2026-02-04 05:00:00,65.14357622458202,62.43260469851131,67.85454775065273,2026-02-04 18:33:08,72 horas
Humidity,2026-02-04 06:00:00,2026-02-04 06:00:00,65.68528468409455,62.957109366549304,68.4134600016398,2026-02-04 18:33:08,72 horas
Humidity,2026-02-04 07:00:00,2026-02-04 07:00:00,65.57667341813713,62.83746303629137,68.3158837999829,2026-02-04 18:33:08,72 horas
Humidity,2026-02-04 08:00:00,2026-02-04 08:00:00,63.50531785179778,60.75901598772898,66.25161971586658,2026-02-04 18:33:08,72 horas
Humidity,2026-02-04 09:00:00,2026-02-04 09:00:00,61.56442188569858,58.813557394751605,64.31528637664556,2026-02-04 18:33:08,72 horas
Humidity,2026-02-04 10:00:00,2026-02-04 10:00:00,60.33317530875556,57.579373016456024,63.08697760105509,2026-02-04 18:33:08,72 horas
Humidity,2026-02-04 11:00:00,2026-02-04 11:00:00,59.622937725051436,56.86724290992539,62.378632540177485,2026-02-04 18:33:08,72 horas
Humidity,2026-02-04 12:00:00,2026-02-04 12:00:00,58.32079721888296,55.56166354021611,61.07993089754981,2026-02-04 18:33:08,72 horas
Humidity,2026-02-04 13:00:00,2026-02-04 13:00:00,56.99010941975458,54.226930439201155,59.75328840030801,2026-02-04 18:33:08,72 horas
Humidity,2026-02-04 14:00:00,2026-02-04 14:00:00,55.964963235548616,53.19917913420102,58.730747336896215,2026-02-04 18:33:08,72 horas
Humidity,2026-02-04 15:00:00,2026-02-04 15:00:00,58.4355963903446,55.66813390566595,61.20305887502325,2026-02-04 18:33:08,72 horas
Humidity,2026-02-04 16:00:00,2026-02-04 16:00:00,60.205498046131424,57.43695394269341,62.97404214956944,2026-02-04 18:33:08,72 horas
Humidity,2026-02-04 17:00:00,2026-02-04 17:00:00,62.45739758219761,59.68815631578136,65.22663884861386,2026-02-04 18:33:08,72 horas
Humidity,2026-02-04 18:00:00,2026-02-04 18:00:00,63.18425623220121,60.414565554437594,65.95394690996483,2026-02-04 18:33:08,72 horas
Humidity,2026-02-04 19:00:00,2026-02-04 19:00:00,64.43064938738613,61.66066898479651,67.20062978997574,2026-02-04 18:33:08,72 horas
Humidity,2026-02-04 20:00:00,2026-02-04 20:00:00,63.749031703042654,60.97886451287884,66.51919889320646,2026-02-04 18:33:08,72 horas
Humidity,2026-02-04 21:00:00,2026-02-04 21:00:00,64.00015201162438,61.229864394555065,66.7704396286937,2026-02-04 18:33:08,72 horas
Humidity,2026-02-04 22:00:00,2026-02-04 22:00:00,63.96311122013525,61.19274595911474,66.73347648115576,2026-02-04 18:33:08,72 horas
Humidity,2026-02-04 23:00:00,2026-02-04 23:00:00,63.269968539996086,60.49955321823828,66.04038386175388,2026-02-04 18:33:08,72 horas
Humidity,2026-02-05 00:00:00,2026-02-05 00:00:00,62.253881570695285,59.357368114730946,65.15039502665962,2026-02-04 18:33:08,72 horas
Humidity,2026-02-05 01:00:00,2026-02-05 01:00:00,62.46573327673556,59.45243821383223,65.4790283396389,2026-02-04 18:33:08,72 horas
Humidity,2026-02-05 02:00:00,2026-02-05 02:00:00,62.948425255372555,59.86217602693356,66.03467448381156,2026-02-04 18:33:08,72 horas
Humidity,2026-02-05 03:00:00,2026-02-05 03:00:00,63.75240884486754,60.62002233592684,66.88479535380823,2026-02-04 18:33:08,72 horas
Humidity,2026-02-05 04:00:00,2026-02-05 04:00:00,64.23973043518994,61.07795330895005,67.40150756142982,2026-02-04 18:33:08,72 horas
Humidity,2026-02-05 05:00:00,2026-02-05 05:00:00,64.92806568229898,61.747482598128755,68.1086487664692,2026-02-04 18:33:08,72 horas
Humidity,2026-02-05 06:00:00,2026-02-05 06:00:00,65.48462981798565,62.29198009792566,68.67727953804564,2026-02-04 18:33:08,72 horas
Humidity,2026-02-05 07:00:00,2026-02-05 07:00:00,65.4847265629506,62.28432085454156,68.68513227135963,2026-02-04 18:33:08,72 horas
Humidity,2026-02-05 08:00:00,2026-02-05 08:00:00,63.52486524496157,60.31946871872114,66.730261771202,2026-02-04 18:33:08,72 horas
Humidity,2026-02-05 09:00:00,2026-02-05 09:00:00,61.759826860293416,58.55121655915921,64.96843716142763,2026-02-04 18:33:08,72 horas
Humidity,2026-02-05 10:00:00,2026-02-05 10:00:00,60.624387361711,57.41370664544233,63.83506807797967,2026-02-04 18:33:08,72 horas
Humidity,2026-02-05 11:00:00,2026-02-05 11:00:00,59.9155218414841,56.7035069072625,63.1275367757057,2026-02-04 18:33:08,72 horas
Humidity,2026-02-05 12:00:00,2026-02-05 12:00:00,58.63633074696955,55.423776601603585,61.84888489233551,2026-02-04 18:33:08,72 horas
Humidity,2026-02-05 13:00:00,2026-02-05 13:00:00,57.429395072442546,54.21606012438024,60.64273002050485,2026-02-04 18:33:08,72 horas
Humidity,2026-02-05 14:00:00,2026-02-05 14:00:00,56.52521698662602,53.311378707016345,59.739055266235695,2026-02-04 18:33:08,72 horas
Humidity,2026-02-05 15:00:00,2026-02-05 15:00:00,58.86214181149973,55.64797904448454,62.07630457851492,2026-02-04 18:33:08,72 horas
Humidity,2026-02-05 16:00:00,2026-02-05 16:00:00,60.529147436810725,57.314775469922864,63.743519403698585,2026-02-04 18:33:08,72 horas
Humidity,2026-02-05 17:00:00,2026-02-05 17:00:00,62.65560866971571,59.44110182585864,65.87011551357278,2026-02-04 18:33:08,72 horas
Humidity,2026-02-05 18:00:00,2026-02-05 18:00:00,63.36880540754169,60.15421160310223,66.58339921198116,2026-02-04 18:33:08,72 horas
Humidity,2026-02-05 19:00:00,2026-02-05 19:00:00,64.51521332587689,61.30056345378081,67.72986319797296,2026-02-04 18:33:08,72 horas
Humidity,2026-02-05 20:00:00,2026-02-05 20:00:00,63.731047386894694,60.516361365006645,66.94573340878274,2026-02-04 18:33:08,72 horas
Humidity,2026-02-05 21:00:00,2026-02-05 21:00:00,63.82041947067547,60.60571014098043,67.0351288003705,2026-02-04 18:33:08,72 horas
Humidity,2026-02-05 22:00:00,2026-02-05 22:00:00,63.69525862875862,60.48053427115826,66.90998298635898,2026-02-04 18:33:08,72 horas
Humidity,2026-02-05 23:00:00,2026-02-05 23:00:00,63.000854612174386,59.78612056518525,66.21558865916352,2026-02-04 18:33:08,72 horas
