variable,fecha,fecha_str,pronostico,limite_inferior_95,limite_superior_95,fecha_generacion,horizonte_pronostico
Temperature,2026-02-05 12:00:00,2026-02-05 12:00:00,34.418609590707206,34.418064066302186,34.419155115112225,2026-02-04 18:59:23,72 horas
Temperature,2026-02-05 13:00:00,2026-02-05 13:00:00,35.04050205850787,35.03995632920374,35.041047787812,2026-02-04 18:59:23,72 horas
Temperature,2026-02-05 14:00:00,2026-02-05 14:00:00,35.05827636029052,35.05773063098639,35.05882208959465,2026-02-04 18:59:23,72 horas
Temperature,2026-02-05 15:00:00,2026-02-05 15:00:00,34.25038681534356,34.24984108603943,34.25093254464769,2026-02-04 18:59:23,72 horas
Temperature,2026-02-05 16:00:00,2026-02-05 16:00:00,33.76884233902266,33.76829660971853,33.76938806832679,2026-02-04 18:59:23,72 horas
Temperature,2026-02-05 17:00:00,2026-02-05 17:00:00,32.8456098533698,32.84506412406567,32.84615558267393,2026-02-04 18:59:23,72 horas
Temperature,2026-02-05 18:00:00,2026-02-05 18:00:00,32.55329837909476,32.552752649790634,32.55384410839889,2026-02-04 18:59:23,72 horas
Temperature,2026-02-05 19:00:00,2026-02-05 19:00:00,32.23330880708041,32.23276307777628,32.23385453638454,2026-02-04 18:59:23,72 horas
Temperature,2026-02-05 20:00:00,2026-02-05 20:00:00,31.90555182371785,31.90500609441372,31.90609755302198,2026-02-04 18:59:23,72 horas
Temperature,2026-02-05 21:00:00,2026-02-05 21:00:00,31.533345346388188,31.5327996170841,31.533891075692278,2026-02-04 18:59:23,72 horas
Temperature,2026-02-05 22:00:00,2026-02-05 22:00:00,31.411677427393766,31.411131698089637,31.412223156697895,2026-02-04 18:59:23,72 horas
Temperature,2026-02-05 23:00:00,2026-02-05 23:00:00,31.076050602303845,31.075504872999716,31.076596331607973,2026-02-04 18:59:23,72 horas
