variable,fecha,fecha_str,pronostico,limite_inferior_95,limite_superior_95,fecha_generacion,horizonte_pronostico
Humidity,2026-02-03 23:00:00,2026-02-03 23:00:00,63.9713468229694,63.97124291494279,63.97145073099601,2026-02-04 18:59:42,72 horas
Humidity,2026-02-04 00:00:00,2026-02-04 00:00:00,63.087086526651355,63.08694110835688,63.08723194494583,2026-02-04 18:59:42,72 horas
Humidity,2026-02-04 01:00:00,2026-02-04 01:00:00,63.77526248306482,63.77511706467877,63.775407901450876,2026-02-04 18:59:42,72 horas
Humidity,2026-02-04 02:00:00,2026-02-04 02:00:00,64.7148355723752,64.71469015398914,64.71498099076125,2026-02-04 18:59:42,72 horas
Humidity,2026-02-04 03:00:00,2026-02-04 03:00:00,65.09044168093389,65.09029626254784,65.09058709931995,2026-02-04 18:59:42,72 horas
Humidity,2026-02-04 04:00:00,2026-02-04 04:00:00,65.24918019873226,65.24903478034621,65.24932561711832,2026-02-04 18:59:42,72 horas
Humidity,2026-02-04 05:00:00,2026-02-04 05:00:00,65.5261745796799,65.52602916129385,65.52631999806596,2026-02-04 18:59:42,72 horas
Humidity,2026-02-04 06:00:00,2026-02-04 06:00:00,66.05236608747481,66.05222066908875,66.05251150586086,2026-02-04 18:59:42,72 horas
Humidity,2026-02-04 07:00:00,2026-02-04 07:00:00,65.72142189851922,65.72127648013317,65.72156731690528,2026-02-04 18:59:42,72 horas
Humidity,2026-02-04 08:00:00,2026-02-04 08:00:00,63.41904936574966,63.4189039473636,63.41919478413571,2026-02-04 18:59:42,72 horas
Humidity,2026-02-04 09:00:00,2026-02-04 09:00:00,61.105438356490446,61.10529293810439,61.1055837748765,2026-02-04 18:59:42,72 horas
Humidity,2026-02-04 10:00:00,2026-02-04 10:00:00,59.67336888554721,59.67322193758552,59.67351583350891,2026-02-04 18:59:42,72 horas
Humidity,2026-02-04 11:00:00,2026-02-04 11:00:00,58.96573006810214,58.965582361284085,58.965877774920195,2026-02-04 18:59:42,72 horas
Humidity,2026-02-04 12:00:00,2026-02-04 12:00:00,57.588119849594264,57.58797214276322,57.58826755642531,2026-02-04 18:59:42,72 horas
Humidity,2026-02-04 13:00:00,2026-02-04 13:00:00,55.922257369611295,55.92211118442985,55.92240355479274,2026-02-04 18:59:42,72 horas
Humidity,2026-02-04 14:00:00,2026-02-04 14:00:00,54.57226761691858,54.57212143173714,54.57241380210002,2026-02-04 18:59:42,72 horas
Humidity,2026-02-04 15:00:00,2026-02-04 15:00:00,57.37745515563398,57.37730897045254,57.377601340815424,2026-02-04 18:59:42,72 horas
Humidity,2026-02-04 16:00:00,2026-02-04 16:00:00,59.40447060338352,59.40432441820208,59.404616788564965,2026-02-04 18:59:42,72 horas
Humidity,2026-02-04 17:00:00,2026-02-04 17:00:00,61.97325664239716,61.97311045721572,61.9734028275786,2026-02-04 18:59:42,72 horas
Humidity,2026-02-04 18:00:00,2026-02-04 18:00:00,62.73001486971793,62.729868684536484,62.73016105489937,2026-02-04 18:59:42,72 horas
Humidity,2026-02-04 19:00:00,2026-02-04 19:00:00,64.23000667506903,64.22986048988759,64.23015286025048,2026-02-04 18:59:42,72 horas
Humidity,2026-02-04 20:00:00,2026-02-04 20:00:00,63.809442697176216,63.80929651199477,63.80958888235766,2026-02-04 18:59:42,72 horas
Humidity,2026-02-04 21:00:00,2026-02-04 21:00:00,64.47498491905169,64.47483873387026,64.47513110423313,2026-02-04 18:59:42,72 horas
Humidity,2026-02-04 22:00:00,2026-02-04 22:00:00,64.66300676860118,64.66285982062533,64.66315371657703,2026-02-04 18:59:42,72 horas
Humidity,2026-02-04 23:00:00,2026-02-04 23:00:00,63.97133562129757,63.97118867332173,63.97148256927341,2026-02-04 18:59:42,72 horas
Humidity,2026-02-05 00:00:00,2026-02-05 00:00:00,63.087074220950946,63.086895494166086,63.087252947735806,2026-02-04 18:59:42,72 horas
Humidity,2026-02-05 01:00:00,2026-02-05 01:00:00,63.77524490944892,63.77506618258954,63.775423636308304,2026-02-04 18:59:42,72 horas
Humidity,2026-02-05 02:00:00,2026-02-05 02:00:00,64.71481287512862,64.71463414826924,64.71499160198799,2026-02-04 18:59:42,72 horas
Humidity,2026-02-05 03:00:00,2026-02-05 03:00:00,65.09042442065446,65.09024569379508,65.09060314751383,2026-02-04 18:59:42,72 horas
Humidity,2026-02-05 04:00:00,2026-02-05 04:00:00,65.24916711932127,65.2489883924619,65.24934584618065,2026-02-04 18:59:42,72 horas
Humidity,2026-02-05 05:00:00,2026-02-05 05:00:00,65.52616662888728,65.52598790202791,65.52634535574666,2026-02-04 18:59:42,72 horas
Humidity,2026-02-05 06:00:00,2026-02-05 06:00:00,66.05235865264912,66.05217992578974,66.0525373795085,2026-02-04 18:59:42,72 horas
Humidity,2026-02-05 07:00:00,2026-02-05 07:00:00,65.72141856099965,65.72123983414028,65.72159728785903,2026-02-04 18:59:42,72 horas
Humidity,2026-02-05 08:00:00,2026-02-05 08:00:00,63.419050239379864,63.41887151252048,63.419228966239245,2026-02-04 18:59:42,72 horas
Humidity,2026-02-05 09:00:00,2026-02-05 09:00:00,61.10544589693085,61.10526717007148,61.10562462379023,2026-02-04 18:59:42,72 horas
Humidity,2026-02-05 10:00:00,2026-02-05 10:00:00,59.6733800514612,59.67320007789452,59.67356002502788,2026-02-04 18:59:42,72 horas
Humidity,2026-02-05 11:00:00,2026-02-05 11:00:00,58.96574126974891,58.96556067604925,58.96592186344857,2026-02-04 18:59:42,72 horas
Humidity,2026-02-05 12:00:00,2026-02-05 12:00:00,57.58813215526713,57.587951561556935,57.58831274897733,2026-02-04 18:59:42,72 horas
Humidity,2026-02-05 13:00:00,2026-02-05 13:00:00,55.922274943187865,55.922095591885935,55.922454294489796,2026-02-04 18:59:42,72 horas
Humidity,2026-02-05 14:00:00,2026-02-05 14:00:00,54.57229031411437,54.57211096281244,54.5724696654163,2026-02-04 18:59:42,72 horas
Humidity,2026-02-05 15:00:00,2026-02-05 15:00:00,57.377472415874784,57.377293064572854,57.377651767176715,2026-02-04 18:59:42,72 horas
Humidity,2026-02-05 16:00:00,2026-02-05 16:00:00,59.40448368276526,59.40430433146333,59.40466303406719,2026-02-04 18:59:42,72 horas
Humidity,2026-02-05 17:00:00,2026-02-05 17:00:00,61.973264593172,61.973085241870066,61.97344394447393,2026-02-04 18:59:42,72 horas
Humidity,2026-02-05 18:00:00,2026-02-05 18:00:00,62.73002230452698,62.72984295322505,62.730201655828914,2026-02-04 18:59:42,72 horas
Humidity,2026-02-05 19:00:00,2026-02-05 19:00:00,64.23001001258113,64.22983066127921,64.23018936388306,2026-02-04 18:59:42,72 horas
Humidity,2026-02-05 20:00:00,2026-02-05 20:00:00,63.80944182354797,63.80926247224604,63.8096211748499,2026-02-04 18:59:42,72 horas
Humidity,2026-02-05 21:00:00,2026-02-05 21:00:00,64.47497737862817,64.47479802732624,64.47515672993009,2026-02-04 18:59:42,72 horas
Humidity,2026-02-05 22:00:00,2026-02-05 22:00:00,64.66299560271219,64.66281562913403,64.66317557629034,2026-02-04 18:59:42,72 horas
Humidity,2026-02-05 23:00:00,2026-02-05 23:00:00,63.971324419675874,63.97114444609772,63.97150439325403,2026-02-04 18:59:42,72 horas
